6.274452865496705556e+00 2.505184119371254070e+00
7.327657331476189029e+00 1.223604959038568296e+01
1.370594189705603227e+01 1.184167456863074719e+01
-3.291252268470827858e-01 1.397292462679150660e+01
8.283777483982071033e-01 -4.114206407059160853e+00
-5.271930520877869952e-01 3.763339394664498627e+00
-5.463728000837747345e+00 1.433002974026867093e+01
1.585878987775600990e+00 8.703272389006919241e+00
-1.094654348705512703e+01 -7.941639627805315627e+00
3.123422530482621085e+00 1.811756919799108800e+00
-3.348931778696345063e+00 -5.511275423755657599e+00
5.723956284083964619e+00 7.575809613778048401e+00
8.676644495241511379e+00 -2.042476578052234260e+00
-5.246945498633088789e-01 -4.960886274512972705e+00
-1.092075171031821057e+01 1.053935962659257086e+01
1.707853409147059409e+00 -1.205448333859147425e+01
1.106080033982217614e+01 -5.815371435370469300e+00
6.839192279357916959e+00 -1.097953437105024221e+01
-6.852774207423857789e+00 -7.548366864093622119e+00
-8.336436258082816408e+00 -1.324804179777662227e+01
-1.419655328986875631e+01 -7.043438039794500227e+00
9.792469693678967246e+00 6.658341200506765034e+00
1.238586181808011588e+01 1.374125145792175218e+01
-3.634026763700438423e+00 1.476574375145425577e+01
-6.034127211283232484e+00 1.099032566542854994e+01
8.475377815804133519e+00 -6.275850706451532091e+00
1.250319844280820547e+00 4.547895424637591333e+00
1.465297231918806986e+01 -1.394072523836292810e+01
5.818095062527401495e+00 1.025699031785232052e+01
-4.369008133987842157e+00 -7.922833322571706915e+00
-3.611711654915962910e+00 1.262982103952619539e+01
-9.305559824215828613e+00 1.353801704789177052e+00
3.767750157825993540e+00 1.451309382439385942e+01
-2.426335987270825001e+00 -8.054811205528874751e+00
-1.384795792314545970e+01 7.661694633460037096e+00
-9.707071837527756486e+00 1.408166529938946709e+01
9.281152709912703358e+00 1.145203546946374473e+01
1.487616009318153942e+01 1.012198328022683924e+01
-1.019924562996742168e+01 1.273920433559485588e-01
5.528358788427127024e+00 1.113850115643455396e+01
-3.114752560230449774e+00 -1.439699312270393072e+01
1.132754208407469676e+01 -1.272871541461111633e+01
-1.251662477740845603e+01 1.345115226034821276e+01
-2.060593644276666581e+00 -3.479934147160525626e+00
-3.967595680351177378e+00 -5.633460926825533122e+00
-1.233080134152638330e+01 3.087117628610727138e-01
4.087607809127259628e+00 -1.321069134950528579e+00
-1.119866876147535351e+01 7.862604691353276110e+00
8.460723674598757071e+00 -6.399318574012644589e+00
-3.341703719485602520e+00 -9.263734738178428074e+00
3.278933188487954453e+00 9.733237666577291947e+00
-1.465955085758065835e+01 -1.135775783237196990e+01
-1.388444323984962381e+01 6.334087899488302753e+00
-6.744868600970063355e+00 1.472394503997911741e+01
-5.257813376312926223e+00 -1.342272063898967893e+01
-1.462661672789097977e+00 -1.281124673287382620e+01
-9.562823474091221243e+00 9.676395960325837819e+00
