-3.157808340298203120e+00 7.251123279400189858e+00
-7.753807383581726498e+00 -9.965230112322505107e-01
1.286437160269337099e+01 8.561503584391473964e+00
-4.008579699246407557e+00 8.884892986308127405e+00
9.671465697925640370e+00 -1.222222805182015115e+01
-3.374814939796269897e+00 -8.950951830330680536e+00
-4.695513475653109836e+00 -6.555524732045775238e+00
2.580912493941774244e+00 4.552409694655956685e+00
-2.341122862916845904e+00 -1.084531445550160811e+01
5.797653485093352543e+00 -1.422640501802528590e+01
-2.453020147336049561e+00 -9.018468727574742161e-01
-1.174049607284681329e+01 -5.781971523404523694e+00
1.473565825327979439e+01 1.343450894097130188e+01
4.844658880562345615e+00 1.004640498650056557e+01
5.438289865161742398e+00 -9.196967200253823194e+00
-1.376269951172601580e+01 7.525497389330588760e+00
4.229558937265004204e+00 -3.281861579969204357e+00
1.288908965177508037e+01 1.777902652261392547e+00
-1.134956491038278514e+01 1.036385213886680035e+01
1.233567313883845173e+01 1.408141567013836948e+01
1.080649440170637376e+01 -1.444648198706863340e+00
1.790562113821906109e+00 -1.335743993067975310e+00
5.011321866862488150e-01 -8.858760219332637575e+00
-9.133573864815947019e+00 4.912535835884973778e+00
-1.287465670867468859e+01 -6.686677873573323438e+00
-1.039176302781562811e+01 -8.603902300649171053e-01
1.464131137861242848e+01 -3.231596174412068478e+00
-6.585343816362078329e+00 8.678098169003192197e-01
5.070495294482942228e+00 3.371765832145229069e+00
8.817800363621305593e+00 -3.694541521738726075e+00
1.540169511072971176e+00 -9.502767577736703331e+00
9.661959349072414938e+00 -1.002081082365425679e+01
-4.143623686057392064e+00 -1.473375236123024301e+01
-7.715480632574326592e+00 7.225951566201420206e+00
-1.365189345940805765e+00 -1.204509585842833452e+01
9.715715961246203847e+00 -1.221015593420991152e+01
4.271464745598272827e+00 -1.169991724000041700e+00
-2.837669053280061249e+00 -1.226048911558336130e+01
1.866360575307584924e+00 -1.077223611590230590e+01
-7.363155448861564700e+00 3.000948387489966507e+00
7.466321049047088820e-01 -9.788170012138591503e+00
1.061273023488018197e+01 -7.609048554947487553e+00
1.479022032239636530e+01 -1.354945958340992185e+01
-1.020055455041930514e+01 -1.173363723553020321e+00
-7.530204595846937465e+00 -1.492349197006114103e+01
2.948335880302458634e+00 -2.111547216820779838e+00
-1.216954678642336773e+01 -5.676582587496579180e+00
8.495941219547226808e+00 -7.557219774569217563e+00
-3.683245287281753377e+00 -1.462201007602217828e+00
2.359474446331265796e+00 -1.402991533080655628e+01
