5.191877813065215008e+00 -4.099653804232019638e+00
6.497727057699716369e+00 3.784678828257803218e+00
-9.668127864715053477e+00 -4.313582737598268935e+00
-1.868899828097143612e+00 7.857091819002384625e+00
9.821917914549455730e+00 -4.034730449991201340e+00
-6.755623284709475485e+00 3.959510527545253566e+00
3.036803230363016581e-01 -2.005176077375341315e+00
-9.077777415601095967e+00 -2.127418328105412648e+00
2.619079257071593503e+00 -7.564611929363183052e+00
3.615299338168671994e+00 9.127201982030868521e+00
-6.647837253179991635e+00 8.271311496027863086e+00
-2.209519163409916942e+00 -4.423492367374779022e+00
-6.091825237437367591e+00 4.361002794993440901e+00
4.977891369975193214e+00 9.308535817684372660e+00
-3.310003960794267286e+00 -1.899473930929174159e+00
-5.138156643748601482e+00 5.789518314013621492e+00
-9.046758362923210228e+00 -3.992661503472807460e+00
7.367438087420239867e+00 -1.387656143997848091e+00
9.396659226521403951e+00 -3.468049912948030666e+00
-8.017084214775318074e+00 8.579855798298957836e+00
-5.318805430760795261e+00 1.697521099628580998e+00
-4.053211817701845021e+00 -9.082559300907089295e-01
6.321093864658241301e+00 6.423640050996954898e-01
-8.210825929297433490e+00 4.667568013570036811e+00
6.774668445574032916e+00 -7.078233129363744602e+00
-4.749042197284878419e+00 3.723729069781597900e+00
-8.154759942748306401e-01 -2.584612335439926412e+00
6.028926481553934735e+00 -9.499709485024578015e+00
-7.854869977579848062e+00 -9.266288343081843237e+00
-2.410751078790942969e+00 7.732660481320749568e+00
-5.755937090596134453e+00 -1.511289063547316402e+00
-7.170132951377219399e-01 -9.220461826774275949e+00
-5.472503206486305061e+00 -7.368859762141692471e+00
7.076110555653048806e+00 4.393914744497067204e-01
7.200015745840484982e+00 9.668862831889626364e+00
-5.059385863274082240e+00 -8.428463965935769409e+00
9.999349051078159079e+00 3.050786087763626142e-01
3.853602348290587898e+00 -4.769543931877535670e-01
7.624098670116264742e+00 2.094644515911042504e+00
-9.513739217292368266e+00 7.506813556874813997e-01
4.777393184671064219e+00 9.204340883467818202e+00
9.932343308095063605e+00 8.635713815201011556e-01
-7.458523073681783799e+00 -4.555442202601582835e+00
-8.961349093852744474e+00 -8.559764821508313304e-01
-3.553596146229176966e+00 9.688179564101577768e+00
8.025120926152293777e+00 -5.679165039459233455e+00
-9.098834117993813919e+00 -3.804325184406895488e+00
-2.444074642397833230e+00 -1.714440241551622890e+00
6.158216898424896613e+00 -5.885085953847697837e+00
-6.828223162455100415e+00 2.844499115070391326e+00
-4.947485276770791529e+00 -1.954836893107998463e+00
-4.903828578509259017e+00 9.949059378828582823e+00
-4.102859524065589625e+00 7.069953800186496551e+00
2.904279410493266766e-01 2.412616428039392247e+00
-7.390645513805988998e+00 3.922997830078271519e+00
-4.193437954036824955e+00 4.470787522286572724e+00
-6.791585907515839793e+00 7.037458275029155885e-01
-2.923290102900219622e+00 -7.268836207774742597e+00
-2.819007640241011359e-01 -4.604602782495430091e+00
8.670192952107235840e+00 -4.164504108699769169e+00
