4.387184707503454462e+00 1.427185321934280537e+01
-1.288029422238899713e+01 1.488864825834806638e+01
-8.978265699896290641e+00 1.300669938623832778e+01
6.141010899923937671e+00 -1.347742039444609574e+01
-1.552110817422143185e-01 -1.249957735792065172e+01
-8.604005626250817329e+00 -5.197689484330233256e+00
-2.145625451838101938e+00 -3.447627545811522864e+00
4.609720693980118966e+00 1.410006194308102323e+01
-1.107054543874497554e+01 7.154069422174934800e+00
-7.563110913365871824e+00 1.337948902628286874e+01
-8.300065926830946239e+00 1.570709652532791267e-01
4.146498836818793166e+00 1.174744053598445248e+00
-1.020121530093720708e+01 -2.419744864334795409e+00
7.185247284322969108e+00 4.716712545049531968e+00
-3.910665906187354324e+00 2.263330772133606672e+00
-1.346839948074726045e+01 -8.257353206273458923e+00
5.203693351800836808e+00 -5.999188432860384168e+00
-7.627228574791796945e+00 1.212302572659577038e+01
-2.006229375528507219e+00 7.534033219124022906e+00
1.181893965474970187e+01 1.433602465046750751e+01
4.181165028404773665e+00 -1.171662179641857904e+01
1.447829206522137113e+01 1.114109861355658992e+01
1.369527848014257643e+01 1.204077435792666506e+01
-3.783521354242370904e+00 -2.770302672196830684e+00
8.904872247191342183e-02 3.896891207563555781e+00
1.330202013067211197e+00 6.115695379038516677e+00
6.501025561206827064e+00 4.630700595655817153e+00
-9.311144157413929534e+00 1.005557390363032511e+01
-3.272133606054140387e+00 -3.635555042534335257e-01
-3.994647058898660674e+00 -5.516486761749778367e+00
7.834822393792997275e+00 1.771915812380616018e+00
1.469339242959667047e+01 -4.205515154610656836e+00
-7.350683784999070269e-01 -7.592254602896975513e+00
9.428829169374395747e+00 9.345561166853084245e+00
-9.373174917315701293e+00 -1.318283882177859390e+01
-4.496667754312589693e+00 8.079817767332517775e+00
1.266952583646960662e+01 -2.101629225852983396e+00
1.763116251338228579e+00 -4.283880908935067566e+00
-1.017965104060630921e+01 -1.491379475634836815e+01
6.132718794569907317e+00 5.863335167208955312e+00
1.010898811194509150e+01 6.802066146019498660e+00
-4.408289489878473688e+00 1.225698679364420585e+01
1.481767997901098610e+01 1.334217618898108171e+01
-8.688835284923452917e+00 -1.051327695162619058e+01
5.639155981358985770e+00 2.584244897384543549e+00
-2.485396070977685667e-02 1.386554210477332916e+01
1.177309374318071278e+01 -6.617214884447932377e+00
-1.227344944537222204e+01 1.136969587103525114e+01
3.623448159890180875e+00 2.928153101675452064e+00
2.778681805875880428e+00 -7.775132467923668855e-01
-8.793137653310736823e+00 1.026038541178746755e+01
-6.700066719803380977e+00 1.021720077306413543e+01
-1.391725764219509109e+01 -2.316248891789836506e+00
9.643682666229590694e+00 -3.807889186065468223e+00
-9.939394507378885635e+00 -8.781433218276394115e+00
6.343839439385153156e+00 -1.232463848388844241e+01
9.378600009094629542e+00 1.139311382889625079e+01
-8.222866166719748904e+00 -2.071687281833050065e-01
-1.222411078233245263e+01 9.776757366597827570e+00
2.701801712817793799e+00 1.470703005714646139e+01
-1.491201322798316475e+01 1.565722030171937007e+00
-4.747068855968560541e+00 -1.070134911329886052e+01
-8.902274690046553474e+00 -6.640141734009997521e+00
-3.548501820131408024e+00 -1.328590237467505553e+01
3.643476304318319592e+00 -1.083836848998461733e+01
1.404387927378067857e+01 -8.210094192720269746e+00
-4.618125314722540509e+00 5.594826909832775641e+00
1.480260046273729913e+01 -4.241432033342675822e-01
-4.885900137901110440e+00 4.996585983107866724e+00
-3.963643792675846100e+00 1.214450281545072841e+01
1.459392455016550727e+01 1.471166221536188345e+01
-1.286334585349555759e+01 -6.209046089737249474e+00
-1.616653025902492047e+00 -8.378754913981573793e+00
-1.046239046492866720e+01 -7.405769477935759681e-01
4.730195025095984107e+00 6.125185818277184779e+00
1.434413072894907870e+01 2.227373918174471612e+00
